,age,gender,education,country,ethnicity,nscore,escore,oscore,ascore,cscore,impulsive,ss,canabis
0,0.2464754153873938,0.0,1.0,1.0,0.2621430727837917,0.413474338444917,0.7961059033027584,0.7625665124021545,0.6098269232989643,0.4793944624692584,0.3379202287033728,0.46565805295222,1
1,0.4091368295105653,0.0,0.5376808708950563,1.0,0.2621430727837917,0.4447879209710476,0.62297605629931,0.3929389170825547,0.266060686533732,0.3535804593056149,0.2154008264841438,0.6199574522337576,1
2,0.0,1.0,0.8143285040766648,1.0,0.2621430727837917,0.4920447175767145,0.3768834397803252,0.5270227380925393,0.5852134304748929,0.5844153032594764,0.2154008264841438,0.2243982190934975,1
3,0.4091368295105653,1.0,1.0,1.0,0.2621430727837917,0.6232753413699915,0.2505444526914137,0.4569948538913196,0.456453717281114,0.6885081227124201,0.4284743029403411,0.46565805295222,1
4,1.0,1.0,0.2733763471997248,0.535184955353352,0.2621430727837917,0.413474338444917,0.4541331060835143,0.2783108845542252,0.7943862647069011,0.7353796949508712,0.2154008264841438,0.132468045427615,0
5,0.5774957106736499,0.0,0.8143285040766648,0.0,0.2621430727837917,0.4447879209710476,0.3332172648773798,0.4569948538913196,0.456453717281114,0.6355935872715307,0.4284743029403411,0.53955917314341,0
6,0.4091368295105653,0.0,0.157910811079841,1.0,0.2621430727837917,0.3170062434237767,0.7961059033027584,0.3929389170825547,0.456453717281114,0.7353796949508712,0.5035725739208519,0.3881171238509978,0
7,0.4091368295105653,1.0,0.5376808708950563,0.535184955353352,0.2621430727837917,0.6075769965376973,0.8929665570125203,0.372051674833294,0.6098269232989643,0.6636766964172315,0.2154008264841438,0.132468045427615,0
8,0.7828302781289506,0.0,0.8143285040766648,1.0,0.2621430727837917,0.4775499421960171,0.5005070358865339,0.2995187465387642,0.5852134304748929,0.5177969379625674,0.2154008264841438,0.3080113294052062,0
9,0.2464754153873938,1.0,0.6539382120589645,1.0,0.2621430727837917,0.3578474657516967,0.62297605629931,0.3489427645193781,0.3901730767010357,0.7614840836402683,0.5035725739208519,0.53955917314341,1
10,0.5774957106736499,0.0,0.4128200023527921,0.1860984643120758,0.2621430727837917,0.3170062434237767,0.5005070358865339,0.5530463732726207,0.2220337955639714,0.4238748282511055,0.5653426427334451,0.8257516480384779,1
11,0.7828302781289506,1.0,0.6539382120589645,1.0,0.2621430727837917,0.853317384677715,0.5256068394864888,0.6023408479258494,0.266060686533732,0.3872013878465286,0.7050679421277845,0.53955917314341,1
12,0.7828302781289506,1.0,0.5376808708950563,0.535184955353352,0.2621430727837917,0.3966659196917912,0.62297605629931,0.5270227380925393,0.635892343751804,1.0,0.3379202287033728,0.3080113294052062,0
13,0.7828302781289506,1.0,0.5376808708950563,1.0,0.2621430727837917,0.3774429417552524,0.7220893543844858,0.6023408479258494,0.4124903301042617,0.7353796949508712,0.7050679421277845,0.7109326760345082,0
14,0.7828302781289506,0.0,0.6539382120589645,1.0,0.2621430727837917,0.2098277159338645,0.269701856789852,0.2783108845542252,0.3448010599360343,0.6636766964172315,0.3379202287033728,0.3881171238509978,0
15,0.4091368295105653,1.0,0.4128200023527921,1.0,0.2621430727837917,0.2839859964471698,0.3768834397803252,0.2580033486950129,0.5415415834382108,0.6094430140054728,0.4284743029403411,0.0,1
16,0.5774957106736499,0.0,0.157910811079841,1.0,0.2621430727837917,0.5915017014702543,0.3118820500132868,0.4786901226451452,0.4345896500363703,0.3001044926046947,0.2154008264841438,0.3080113294052062,1
17,0.7828302781289506,0.0,0.6539382120589645,0.3086007668641526,0.2621430727837917,0.7178868822802223,0.4763479976664131,0.501355347062767,0.2220337955639714,0.2808541837453382,0.3379202287033728,0.46565805295222,1
18,0.4091368295105653,0.0,0.5376808708950563,1.0,0.2621430727837917,0.4624867733505088,0.2308280873445675,0.1417042072434151,0.2220337955639714,0.6094430140054728,0.2154008264841438,0.0,0
19,0.5774957106736499,0.0,0.5376808708950563,1.0,0.2621430727837917,0.3966659196917912,0.62297605629931,0.6472680931546068,0.732522024269995,0.335773418466903,0.5035725739208519,0.46565805295222,1
20,1.0,0.0,0.0,1.0,0.2621430727837917,0.3368896262998476,0.572721469304475,0.3489427645193781,0.4124903301042617,0.7614840836402683,0.4284743029403411,0.2243982190934975,0
21,0.5774957106736499,0.0,0.6539382120589645,1.0,0.2621430727837917,0.5759666028027882,0.3552519449102455,0.3929389170825547,0.6607887171079219,0.3702631943562448,0.3379202287033728,0.53955917314341,0
22,0.5774957106736499,0.0,0.157910811079841,1.0,0.2621430727837917,0.7521478001095234,0.0,0.3235992318080686,0.5415415834382108,0.3535804593056149,0.2154008264841438,0.132468045427615,1
23,0.7828302781289506,0.0,0.6539382120589645,1.0,0.2621430727837917,0.4920447175767145,0.5974043427929124,0.7309903263520275,0.6098269232989643,0.710992795206041,0.4284743029403411,0.3881171238509978,0
24,0.5774957106736499,0.0,0.4128200023527921,1.0,0.2621430727837917,0.3966659196917912,0.4328040000855241,0.3235992318080686,0.635892343751804,0.4990402267662714,0.4284743029403411,0.6199574522337576,0
25,0.7828302781289506,1.0,0.2733763471997248,0.535184955353352,0.2621430727837917,0.5064311568662079,0.2505444526914137,0.0,0.3901730767010357,0.5844153032594764,0.5035725739208519,0.132468045427615,0
26,0.4091368295105653,0.0,0.6539382120589645,1.0,0.2621430727837917,0.5915017014702543,0.3118820500132868,0.5270227380925393,0.4975045895923056,0.1852102552852474,0.8094908234604214,0.6199574522337576,1
